"id","UniProt"
1335,"Q8WV16"
1336,"Q8N568"
1337,"P27707"
1338,"Q9UHI6"
1339,"Q9Y6V7"
1340,"Q9NUI1"
1341,"Q92499"
1342,"Q16832"
1343,"O75064"
1344,"Q16854"
1345,"O43143"
1346,"Q9P265"
1347,"Q8TBM8"
1348,"P59910"
1349,"Q8N4W6"
1350,"Q9UBT3"
1351,"Q8NFW5"
1352,"Q96GE9"
1353,"Q9NW81"
1354,"P37058"
1355,"P49448"
1356,"Q6P3W2"
1357,"Q8IXB1"
1358,"A7MBM2"
1359,"Q9P2K9"
1360,"O00548"
1361,"Q8IXT2"
1362,"P56178"
1363,"P56179"
1364,"Q9Y485"
1365,"P78334"
1366,"Q9BVJ7"
1367,"Q8NBA8"
1368,"Q8TDB6"
1369,"P28476"
1370,"Q05923"
1371,"Q6XUX3"
1372,"Q68J44"
1373,"O95147"
1374,"Q9H1R2"
1375,"Q8WZA8"
1376,"Q8NEJ0"
1377,"Q6P1R4"
1378,"P28562"
1379,"Q9UBX2"
1380,"O14640"
1381,"Q8N3D4"
1382,"Q05215"
1383,"Q9H6Z9"
1384,"P60228"
1385,"P61550"
1386,"P22413"
1387,"Q8IV61"
1388,"Q9Y2C4"
1389,"Q9Y3B2"
1390,"Q96B26"
1391,"O43909"
1392,"Q9NRY5"
1393,"P50502"
1394,"Q8WW52"
1395,"Q5BKY9"
1396,"Q9UHL3"
1397,"O75949"
1398,"C9JC47"
1399,"P0CG42"
1400,"Q9Y6X4"
1401,"Q96EK7"
1402,"O00757"
1403,"Q5VUB5"
1404,"A8MVW0"
1405,"Q6P4H8"
1406,"Q8TBP5"
1407,"Q8NB25"
1408,"A6NE01"
1409,"Q8IYM0"
1410,"Q96LR4"
1411,"Q7Z5A7"
1412,"Q96PV7"
1413,"Q9UFP1"
1414,"Q5SY85"
1415,"Q9H8W3"
1416,"Q6ZU69"
1417,"Q63HN1"
1418,"A6NFA0"
1419,"Q32MH5"
1420,"Q96KR6"
1421,"Q8IW50"
1422,"A6NKX1"
1423,"Q96M60"
1424,"Q86W67"
1425,"P0C875"
1426,"H3BQW9"
1427,"Q4G0N7"
1428,"P0DMU4"
1429,"A6NCW3"
1430,"P0DMU5"
1431,"Q6ZW35"
1432,"P0DMU3"
1433,"A0A1B0GUQ0"
1434,"A0A1B0GV22"
1435,"A0A1B0GTK4"
1436,"A0A1B0GVK7"
1437,"A0A1B0GVZ2"
1438,"Q8N8J7"
1439,"Q96D05"
1440,"O60825"
1441,"Q8N7N1"
1442,"P0C5J1"
1443,"A6NEL3"
1444,"Q05BU3"
1445,"Q5RGS3"
1446,"Q4VXF1"
1447,"Q658T7"
1448,"A6NJQ4"
1449,"A6NNJ1"
1450,"A6NE21"
1451,"P0C7V4"
1452,"A6NIJ5"
1453,"P0C7X0"
1454,"D6RGX4"
1455,"A6NNH2"
1456,"P03951"
1457,"P00742"
1458,"O94988"
1459,"Q9H0Q0"
1460,"Q9NUQ9"
1461,"Q14153"
1462,"Q71RH2"
1463,"Q9NZY2"
1464,"P12259"
1465,"Q8TCE6"
1466,"Q8IYT1"
1467,"Q8TC56"
1468,"Q8NEG0"
1469,"Q96KN1"
1470,"Q06889"
1471,"Q9NZC4"
1472,"Q96KS0"
1473,"Q8IYF1"
1474,"O15372"
1475,"Q8N336"
1476,"P98073"
1477,"P21709"
1478,"Q12929"
1479,"Q6P179"
1480,"Q9NVH0"
1481,"Q96KP1"
1482,"Q9UQ84"
1483,"Q9NPD3"
1484,"Q9NQT4"
1485,"Q93063"
1486,"Q92935"
1487,"Q5T1H1"
1488,"Q5T8I3"
1489,"Q969W3"
1490,"Q5XKR9"
1491,"P0CH98"
1492,"O95990"
1493,"Q96PZ2"
1494,"Q6SJ93"
1495,"B1AL88"
1496,"Q3B820"
1497,"P00488"
1498,"P05160"
1499,"Q96GL9"
1500,"P0C2L3"
1501,"Q8N612"
1502,"Q5W0V3"
1503,"Q9NWS6"
1504,"Q9BPY3"
1505,"Q9H5Z6"
1506,"A1A519"
1507,"Q9BQD7"
1508,"Q6UWF9"
1509,"Q6P0A1"
1510,"Q8N9Y4"
1511,"A6NEQ2"
1512,"Q5T1J6"
1513,"Q5T319"
1514,"A6NL82"
1515,"Q8N128"
1516,"Q8IXR5"
1517,"Q17R55"
1518,"O60320"
1519,"Q15884"
1520,"P78312"
1521,"Q8N3H0"
1522,"Q5JX71"
1523,"Q5JX69"
1524,"Q96ND0"
1525,"Q9Y5M1"
1526,"Q8WUB2"
1527,"Q8N7L0"
1528,"Q8IXS0"
1529,"Q9NTX9"
1530,"Q96MZ4"
1531,"Q5XKK7"
1532,"Q7Z4H9"
1533,"B1ANY3"
1534,"A4D161"
1535,"A6H8Z2"
1536,"Q5U5X8"
1537,"Q8WU58"
1538,"Q6P4D5"
1539,"Q8IWN6"
1540,"F5H4B4"
1541,"Q9H0X4"
1542,"A2RU67"
1543,"P0DP71"
1544,"A0A1B0GTK5"
1545,"B9A014"
1546,"P0DPQ4"
1547,"P16118"
1548,"Q9BY44"
1549,"Q96D98"
1550,"Q8N6I1"
1551,"P11161"
1552,"Q9NR50"
1553,"Q99613"
1554,"Q14241"
1555,"Q9H5J4"
1556,"Q96FG2"
1557,"Q8WYP5"
1558,"Q96C92"
1559,"Q6UWV6"
1560,"P49961"
1561,"P59796"
1562,"Q8TED1"
1563,"Q14674"
1564,"Q96BH3"
1565,"O95571"
1566,"Q9NVM1"
1567,"P34910"
1568,"Q96CN4"
1569,"O60447"
1570,"P28799"
1571,"P09341"
1572,"Q92817"
1573,"O95267"
1574,"Q2M3D2"
1575,"Q17RC7"
1576,"Q01780"
1577,"Q8TAG9"
1578,"Q9UPT5"
1579,"Q16394"
1580,"Q99504"
1581,"Q4KMX7"
1582,"Q1W6H9"
1583,"P07492"
1584,"Q6UXB0"
1585,"Q9C073"
1586,"Q9NZB2"
1587,"A8MUP6"
1588,"Q86V42"
1589,"A6NMN3"
1590,"Q96GI7"
1591,"Q99880"
1592,"Q9UI10"
1593,"Q9NZN4"
1594,"Q9NZN3"
1595,"P55884"
1596,"Q8NG57"
1597,"Q15370"
1598,"P19957"
1599,"Q6IA86"
1600,"Q15723"
1601,"Q12926"
1602,"P78545"
1603,"P15502"
1604,"Q9UBC2"
1605,"Q16134"
1606,"O00321"
1607,"Q6ZN32"
1608,"P14921"
1609,"P43268"
1610,"P41212"
1611,"Q9Y603"
1612,"Q8IXQ9"
1613,"Q9H8M9"
1614,"Q8TDF6"
1615,"A0A1B0GW35"
1616,"Q06265"
1617,"Q8IYI6"
1618,"Q5RKV6"
1619,"Q99502"
1620,"Q15024"
1621,"Q8NEV8"
1622,"Q92800"
1623,"Q15910"
1624,"Q5T9C2"
1625,"Q8IXS8"
1626,"Q96BN6"
1627,"P0C0S5"
1628,"Q8NCA5"
1629,"P00740"
1630,"Q7Z2G1"
1631,"Q8WVX9"
1632,"P68431"
1633,"Q96CS3"
1634,"Q5TZK3"
1635,"Q8IZU1"
1636,"Q9Y2M0"
1637,"Q0D2K5"
1638,"Q8NDI1"
1639,"P00533"
1640,"Q9H223"
1641,"O60739"
1642,"Q9H9B1"
1643,"O00303"
1644,"P26378"
1645,"P0DMC3"
1646,"A1L3X0"
1647,"Q15369"
1648,"P60002"
1649,"Q96JJ3"
1650,"Q14264"
1651,"B1AK53"
1652,"Q92731"
1653,"Q1W209"
1654,"Q9H6T0"
1655,"Q96DF8"
1656,"Q86US8"
1657,"P23141"
1658,"O00748"
1659,"A8MXD5"
1660,"A6NFK2"
1661,"A4D2P6"
1662,"P41161"
1663,"Q5T7N8"
1664,"Q08E93"
1665,"Q6IPT2"
1666,"Q8N5Q1"
1667,"Q96KD3"
1668,"Q6NXP2"
1669,"A6NL05"
1670,"A8MXJ8"
1671,"A6NDY2"
1672,"A8MX19"
1673,"P0C7W8"
1674,"P0C7W9"
1675,"A6NEW6"
1676,"A8MWA6"
1677,"A8MXZ1"
1678,"Q658Y4"
1679,"P0C866"
1680,"P00748"
1681,"Q9NYF5"
1682,"Q8NE31"
1683,"Q96MK3"
1684,"A6NFZ4"
1685,"Q8TBR7"
1686,"Q9Y421"
1687,"P0C841"
1688,"Q5VUD6"
1689,"Q0P6D2"
1690,"P48637"
1691,"Q96KN4"
1692,"Q8NFI4"
1693,"Q9P2D6"
1694,"Q96C01"
1695,"A1KXE4"
1696,"Q96A26"
1697,"Q5TC63"
1698,"Q05DH4"
1699,"Q86V87"
1700,"P09467"
1701,"Q9NX05"
1702,"Q5T036"
1703,"Q6P995"
1704,"Q8WUF8"
1705,"A6NC97"
1706,"Q5JQS6"
1707,"A4D1B5"
1708,"Q9NRJ2"
1709,"Q6ZVS7"
1710,"Q3ZCQ3"
1711,"Q9ULE4"
1712,"Q8N0U4"
1713,"A6PVY3"
1714,"A6NFU0"
1715,"P81408"
1716,"Q6UWH4"
1717,"Q8TCP9"
1718,"P0CF97"
1719,"Q6PEV8"
1720,"Q7Z5A9"
1721,"Q7Z5A8"
1722,"Q9NX38"
1723,"Q9NSI2"
1724,"Q5VWN6"
1725,"Q7L5A3"
1726,"P23610"
1727,"Q86YD7"
1728,"A6NKC0"
1729,"Q16875"
1730,"Q16877"
1731,"Q8NDB6"
1732,"Q14320"
1733,"Q9Y247"
1734,"Q6NSI3"
1735,"Q8IXL6"
1736,"Q9NYF3"
1737,"Q8N5W8"
1738,"Q7L5A8"
1739,"Q8N2R8"
1740,"Q6ZT52"
1741,"Q5T7M9"
1742,"Q6NSW5"
1743,"Q5JRC9"
1744,"Q8NA70"
1745,"Q5HY64"
1746,"A6NHR8"
1747,"Q6ZV65"
1748,"O15540"
1749,"Q17RN3"
1750,"O60814"
1751,"Q96PS1"
1752,"P57053"
1753,"Q13158"
1754,"Q8N9I5"
1755,"O60427"
1756,"Q96GK7"
1757,"Q96BQ1"
1758,"Q9NVQ4"
1759,"O60667"
1760,"Q05397"
1761,"P58499"
1762,"Q92520"
1763,"Q9Y4F1"
1764,"Q14CZ7"
1765,"O15287"
1766,"P16422"
1767,"P29320"
1768,"P56851"
1769,"A6NDY0"
1770,"Q7L775"
1771,"Q9Y2D4"
1772,"Q8NHP7"
1773,"Q9NV70"
1774,"O60645"
1775,"O00471"
1776,"Q9NQT5"
1777,"Q86XD5"
1778,"Q96AQ9"
1779,"Q8N9E0"
1780,"Q6UXP7"
1781,"P0C7A2"
1782,"Q70Z53"
1783,"Q9BQ89"
1784,"Q49AJ0"
1785,"A8MTA8"
1786,"P0CG43"
1787,"Q96KS9"
1788,"Q9BTA0"
1789,"Q92567"
1790,"Q96MY7"
1791,"Q12849"
1792,"Q8N8A8"
1793,"Q5T6X4"
1794,"A5PLN7"
1795,"Q6J272"
1796,"Q9BQ67"
1797,"Q96E09"
1798,"Q7Z309"
1799,"Q9NVL1"
1800,"Q9UK99"
1801,"Q96EF6"
1802,"P22087"
1803,"Q9UKA1"
1804,"Q6PIJ6"
1805,"P31994"
1806,"Q86XK2"
1807,"P12104"
1808,"P07148"
1809,"P33778"
1810,"Q9BXW9"
1811,"O75844"
1812,"Q16695"
1813,"Q9UNN5"
1814,"Q6P587"
1815,"Q7L8L6"
1816,"Q8IZU0"
1817,"Q9BTP7"
1818,"P62805"
1819,"Q969F0"
1820,"Q8TES7"
1821,"O95967"
1822,"Q8TB52"
1823,"Q969P5"
1824,"Q9HAV7"
1825,"Q8TAA5"
1826,"P0C7U9"
1827,"P16930"
1828,"O95864"
1829,"Q9Y5Q0"
1830,"Q8TC84"
1831,"Q6V0I7"
1832,"Q00597"
1833,"Q8WWV6"
1834,"Q9UKA2"
1835,"Q8TCJ0"
1836,"Q12805"
1837,"Q5FWF7"
1838,"Q01362"
1839,"P31995"
1840,"Q96LA5"
1841,"Q7L513"
1842,"P35556"
1843,"P04080"
1844,"Q8IZN7"
1845,"A8MPP1"
1846,"A0A096LNP1"
1847,"Q86T65"
1848,"P98082"
1849,"Q96EP5"
1850,"Q9UER7"
1851,"Q10586"
1852,"O43237"
1853,"P28907"
1854,"Q96FF9"
1855,"Q9BYE9"
1856,"A6H8M9"
1857,"P55273"
1858,"O43866"
1859,"Q16667"
1860,"Q9BWV3"
1861,"O60308"
1862,"Q9Y232"
1863,"P42771"
1864,"P17676"
1865,"Q569G3"
1866,"D6REC4"
1867,"Q15782"
1868,"P10809"
1869,"O14647"
1870,"O43745"
1871,"Q96BS2"
1872,"Q8IYX4"
1873,"Q9UF47"
1874,"Q8N7S2"
1875,"P31689"
1876,"O60884"
1877,"P25686"
1878,"Q8WWF6"
1879,"Q9UDY4"
1880,"O75953"
1881,"O75190"
1882,"Q7Z6W7"
1883,"Q8NHS0"
1884,"Q9UBS3"
1885,"Q96KC8"
1886,"Q99543"
1887,"Q13217"
1888,"Q9NNZ3"
1889,"Q9H3Z4"
1890,"Q99615"
1891,"O75937"
1892,"Q8WXX5"
1893,"Q8IYA6"
1894,"P18858"
1895,"P49916"
1896,"P33552"
1897,"P49917"
1898,"Q08477"
1899,"Q9BSJ5"
1900,"Q0VDD5"
1901,"Q96MF6"
1902,"Q8N123"
1903,"Q9P2I0"
1904,"Q8TCD1"
1905,"Q2VPA4"
1906,"Q8N9M1"
1907,"Q5BKX5"
1908,"Q0VDD7"
1909,"A6NCJ1"
1910,"P61201"
1911,"Q9UNS2"
1912,"Q8WXC6"
1913,"Q9H9Q2"
1914,"O14682"
1915,"Q9H8E8"
1916,"Q96S65"
1917,"Q05048"
1918,"P33240"
1919,"Q9H0L4"
1920,"Q9BR46"
1921,"Q9H1P6"
1922,"Q9NUD7"
1923,"Q9BQT9"
1924,"Q96C57"
1925,"P0C5K6"
1926,"Q9H4R4"
1927,"Q8N268"
1928,"Q9P2B4"
1929,"P0DMV2"
1930,"P0DMU8"
1931,"P0DMU7"
1932,"Q8WUE5"
1933,"P0C5K7"
1934,"Q8WYA6"
1935,"P0CG12"
1936,"P0CG13"
1937,"Q96CG8"
1938,"Q8IX94"
1939,"O15194"
1940,"O60931"
1941,"Q9UI47"
1942,"P0CG41"
1943,"Q6PD62"
1944,"P17538"
1945,"Q6GPI1"
1946,"O14578"
1947,"Q8TC29"
1948,"Q6NT55"
1949,"Q8NEP4"
1950,"P08686"
1951,"Q70SY1"
1952,"P26998"
1953,"Q92523"
1954,"O75177"
1955,"P07315"
1956,"P07320"
1957,"Q00013"
1958,"Q13324"
1959,"P06850"
1960,"P46108"
1961,"Q13536"
1962,"Q5UCC4"
1963,"Q53ET0"
1964,"P02511"
1965,"Q8N766"
1966,"Q9Y534"
1967,"Q5T4H9"
1968,"Q9P1W3"
1969,"P07333"
1970,"A4GXA9"
1971,"P19784"
1972,"Q9BXX0"
1973,"A8MUP2"
1974,"P54851"
1975,"Q4G0I0"
1976,"O43739"
1977,"Q5D0E6"
1978,"P08174"
1979,"Q8N3J3"
1980,"Q9BZP3"
1981,"Q96KH6"
1982,"Q32NC0"
1983,"P20853"
1984,"Q16696"
1985,"Q16850"
1986,"Q9UKF6"
1987,"Q8WVH0"
1988,"P13584"
1989,"Q8N1P7"
1990,"Q9BU40"
1991,"Q6UXH1"
1992,"Q53HC9"
1993,"Q03060"
1994,"Q8WXF5"
1995,"O95834"
1996,"Q32P44"
1997,"Q9HC35"
1998,"Q05BV3"
1999,"Q6ZMW3"
2000,"Q5T6L9"
2001,"Q9H175"
2002,"Q8WYN3"
2003,"P21291"
2004,"Q16527"
2005,"P50461"
2006,"O94919"
2007,"Q9H114"
2008,"Q9H112"
2009,"Q9H4D0"
2010,"O60676"
2011,"Q9BQM9"
2012,"Q96LM9"
2013,"Q9UGB4"
2014,"Q5TEA3"
2015,"A1L168"
2016,"Q5HYN5"
2017,"Q8NHU0"
2018,"P0DMV0"
2019,"Q13363"
2020,"O75638"
2021,"Q8NI51"
2022,"P78358"
2023,"O15320"
2024,"Q9BRF8"
2025,"Q96MU5"
2026,"P98187"
2027,"Q16630"
2028,"Q9UBL6"
2029,"Q96B23"
2030,"J3KSC0"
2031,"Q6ZTR6"
2032,"A6NJJ6"
2033,"Q9H4I9"
2034,"Q13098"
2035,"Q7Z589"
2036,"Q6UVK1"
2037,"Q1MSJ5"
2038,"Q12996"
2039,"P21128"
2040,"Q9NUB4"
2041,"Q8NBC4"
2042,"A0A1B0GTL2"
2043,"Q5DJT8"
2044,"P0DMU9"
2045,"Q5JQC4"
2046,"P0C2W7"
2047,"P0DMV1"
2048,"P56545"
2049,"Q2NKJ3"
2050,"P49711"
2051,"Q9Y5B0"
2052,"Q9GZU7"
2053,"O14595"
2054,"P16410"
2055,"Q16619"
2056,"Q8IWA5"
2057,"Q86UF2"
2058,"P35222"
2059,"Q14999"
2060,"Q13617"
2061,"A2RUQ5"
2062,"Q6ZR85"
2063,"O75131"
2064,"Q6ZWL3"
2065,"Q8N118"
2066,"Q8N1L4"
2067,"Q9BV73"
2068,"Q15438"
2069,"Q99418"
2070,"Q5VT40"
2071,"Q9BWK5"
2072,"Q717R9"
2073,"Q9H4H8"
2074,"Q8NEG4"
2075,"O76096"
2076,"O60759"
2077,"Q6ZN68"
2078,"Q8NET1"
2079,"Q8N465"
2080,"P0C864"
2081,"Q9P219"
2082,"Q8NA75"
2083,"A6NGE4"
2084,"Q9BTE1"
2085,"Q96SD1"
2086,"Q5HYJ3"
2087,"P08709"
2088,"O00622"
2089,"A6ND36"
2090,"Q6ZRV2"
2091,"Q8NG35"
2092,"Q96NX9"
2093,"P61803"
2094,"Q6ZRR9"
2095,"A2VCK2"
2096,"P01037"
2097,"P28325"
2098,"Q6ZPD9"
2099,"Q96J86"
2100,"Q8NEP3"
2101,"P0DP74"
2102,"Q5VWQ8"
2103,"O43293"
2104,"Q9BQY9"
2105,"Q9UJU6"
2106,"Q30KP9"
2107,"Q96JK2"
2108,"A6NMT0"
2109,"Q5VW00"
2110,"O14576"
2111,"Q9Y6G9"
2112,"Q5H9S7"
2113,"O95822"
2114,"P10606"
2115,"Q9NR63"
2116,"Q99829"
2117,"Q9BZB8"
2118,"F2Z3M2"
2119,"Q7Z449"
2120,"Q96FQ7"
2121,"Q9UJA2"
2122,"Q9UIA0"
2123,"Q6ZMK1"
2124,"P35663"
2125,"Q14093"
2126,"Q7L576"
2127,"Q96LP2"
2128,"P01040"
2129,"A6NH13"
2130,"Q92904"
2131,"Q30KQ5"
2132,"P22676"
2133,"Q13939"
2134,"Q96L12"
2135,"P35218"
2136,"Q9Y6W3"
2137,"O75808"
2138,"Q96LZ3"
2139,"P40121"
2140,"Q9BWT7"
2141,"Q8WWF8"
2142,"Q96LW7"
2143,"Q68DN1"
2144,"P55211"
2145,"P56202"
2146,"Q9UBR2"
2147,"Q6NZI2"
2148,"O95810"
2149,"Q8IVU9"
2150,"Q6P9G0"
2151,"Q9UI42"
2152,"P16870"
2153,"Q8N7E2"
2154,"P15169"
2155,"Q9UPW5"
2156,"Q13185"
2157,"Q8NHW4"
2158,"Q494R4"
2159,"Q9H6E4"
2160,"Q9H0I3"
2161,"O75976"
2162,"Q8NCU4"
2163,"Q8IWD4"
2164,"Q9NVL8"
2165,"A6NC98"
2166,"Q9UNH5"
2167,"Q92793"
2168,"Q6ZUJ4"
2169,"Q5VVM6"
2170,"A2RUB6"
2171,"Q8NEL0"
2172,"Q2TAC2"
2173,"P24864"
2174,"P14635"
2175,"Q16589"
2176,"Q8ND76"
2177,"P80075"
2178,"O00585"
2179,"P41597"
2180,"P0DP24"
2181,"Q05682"
2182,"P47756"
2183,"Q9NXV6"
2184,"Q9NQ75"
2185,"Q8NEF3"
2186,"O95503"
2187,"Q8N9Z2"
2188,"A0A1B0GUA6"
2189,"A6NKD9"
2190,"Q9BRT8"
2191,"Q8N5N4"
2192,"Q86WR0"
2193,"Q9Y6R9"
2194,"Q8N5R6"
2195,"Q96HJ3"
2196,"A6NI79"
2197,"P13500"
2198,"P32320"
2199,"Q99618"
2200,"P19397"
2201,"P50750"
2202,"Q8IWY9"
2203,"Q00536"
2204,"Q9H211"
2205,"Q5SW79"
2206,"A4QMS7"
2207,"Q8N7Q2"
2208,"Q96GS4"
2209,"Q12982"
2210,"Q7L3V2"
2211,"Q7Z465"
2212,"P22004"
2213,"Q8WVV5"
2214,"C9JJ37"
2215,"O60885"
2216,"P20290"
2217,"Q9BXI9"
2218,"Q9NRR3"
2219,"P02746"
2220,"Q8NDD1"
2221,"P57796"
2222,"Q9H7X2"
2223,"O95180"
2224,"O00555"
2225,"O75309"
2226,"Q5T440"
2227,"P55286"
2228,"P06881"
2229,"P55210"
2230,"Q9BX69"
2231,"P51878"
2232,"P07711"
2233,"P25774"
2234,"O60911"
2235,"Q6ZSB3"
2236,"Q08AI8"
2237,"Q6UXQ4"
2238,"Q2NKX9"
2239,"Q92851"
2240,"Q8N350"
2241,"Q0P641"
2242,"P51636"
2243,"Q96IY4"
2244,"Q9NTU7"
2245,"Q8IVL8"
2246,"P22681"
2247,"Q86Z20"
2248,"Q5BJE1"
2249,"Q8IYK2"
2250,"Q9P1Z9"
2251,"P13994"
2252,"Q5T5S1"
2253,"A0ZSE6"
2254,"Q8IX12"
2255,"Q502W7"
2256,"Q53HC0"
2257,"Q6ZUT6"
2258,"Q76M96"
2259,"Q9Y698"
2260,"Q8N4S0"
2261,"Q86UT8"
2262,"P32238"
2263,"P51946"
2264,"Q14094"
2265,"O95067"
2266,"Q5T5M9"
2267,"P32248"
2268,"Q53FE4"
2269,"P15813"
2270,"P86791"
2271,"P21854"
2272,"P11049"
2273,"Q8IVW4"
2274,"Q5MAI5"
2275,"O76039"
2276,"Q99626"
2277,"O14519"
2278,"O75956"
2279,"Q9P2H0"
2280,"Q5VV42"
2281,"Q5TB80"
2282,"Q52M75"
2283,"P04040"
2284,"Q96LR7"
2285,"Q8N535"
2286,"P31944"
2287,"Q5BKX8"
2288,"P08311"
2289,"P23435"
2290,"P15085"
2291,"P15088"
2292,"F5H4A9"
2293,"H3BNL1"
2294,"Q8NCX0"
2295,"Q96BQ5"
2296,"P0DN79"
2297,"Q8N715"
2298,"Q96M89"
2299,"Q86UF4"
2300,"Q8IYE0"
2301,"Q9GZT6"
2302,"O60729"
2303,"P0CW27"
2304,"P16152"
2305,"O75828"
2306,"Q8IVM0"
2307,"Q49A88"
2308,"Q5T9S5"
2309,"Q9Y258"
2310,"Q9NRJ3"
2311,"Q9ULG6"
2312,"Q92583"
2313,"P80098"
2314,"P78556"
2315,"Q8IV13"
2316,"P51679"
2317,"P55773"
2318,"P29016"
2319,"P21127"
2320,"P51677"
2321,"P09326"
2322,"P48960"
2323,"P32970"
2324,"P29965"
2325,"P09564"
2326,"Q5ZPR3"
2327,"Q12834"
2328,"P42081"
2329,"P01732"
2330,"Q8WTX7"
2331,"Q8N4J0"
2332,"P14091"
2333,"Q03135"
2334,"A6NJV1"
2335,"A6NCI8"
2336,"P31415"
2337,"Q8WUQ7"
2338,"P43235"
2339,"Q8IUF1"
2340,"Q6UW01"
2341,"Q5RIA9"
2342,"Q4V339"
2343,"Q8NEM8"
2344,"A0A1B0GTC6"
2345,"P0DN24"
2346,"Q96MI9"
2347,"A5D8V7"
2348,"Q4G0S7"
2349,"Q5TID7"
2350,"Q8TBZ0"
2351,"A6NI87"
2352,"Q9BUN5"
2353,"Q5JPI3"
2354,"Q8NDH2"
2355,"Q0VFZ6"
2356,"Q9BV29"
2357,"Q9BQI4"
2358,"Q7Z6B0"
2359,"Q8WXS5"
2360,"Q9Y3X0"
2361,"Q8WXS4"
2362,"Q8IWA6"
2363,"Q06432"
2364,"O96020"
2365,"Q16627"
2366,"P13501"
2367,"Q99731"
2368,"P22362"
2369,"Q9UK58"
2370,"P10747"
2371,"D6RIA3"
2372,"P30279"
2373,"Q8IX05"
2374,"Q86Y33"
2375,"Q15762"
2376,"Q07108"
2377,"P60953"
2378,"Q16543"
2379,"P49336"
2380,"P11802"
2381,"Q2M2E5"
2382,"Q9H5L9"
2383,"Q07002"
2384,"O95170"
2385,"P42575"
2386,"Q14790"
2387,"Q96LS8"
2388,"P0DPF6"
2389,"P43234"
2390,"P47755"
2391,"Q13948"
2392,"A6NN90"
2393,"O14958"
2394,"P09668"
2395,"Q8N4T0"
2396,"P15086"
2397,"Q5JTY5"
2398,"P83916"
2399,"P48052"
2400,"Q14781"
2401,"Q8NDL9"
2402,"A6NI56"
2403,"Q6PK04"
2404,"Q8IYX3"
2405,"P0DO97"
2406,"A0A1B0GVG4"
2407,"A6NNP5"
2408,"Q9H6F5"
2409,"Q9BXT2"
2410,"P06307"
2411,"Q9Y4X3"
2412,"Q96F63"
2413,"Q9BR77"
2414,"Q8IWF9"
2415,"P41002"
2416,"Q6ZMN8"
2417,"P51684"
2418,"O00626"
2419,"O00175"
2420,"O75794"
2421,"O00421"
2422,"A7E2U8"
2423,"P08571"
2424,"P51681"
2425,"Q6YHK3"
2426,"P15812"
2427,"O95400"
2428,"Q8WVX3"
2429,"P09693"
2430,"Q8N6Q3"
2431,"Q9NPF0"
2432,"P20138"
2433,"Q8NHZ8"
2434,"P14209"
2435,"P30260"
2436,"Q9HCU0"
2437,"O75419"
2438,"Q96PB1"
2439,"Q16568"
2440,"A6NHX0"
2441,"P52907"
2442,"P53634"
2443,"Q8N8R5"
2444,"Q9H9S4"
2445,"Q6ZRV3"
2446,"P0CE67"
2447,"A6NF36"
2448,"Q96JN2"
2449,"Q7Z3E2"
2450,"Q96HB5"
2451,"Q5T0U0"
2452,"Q9HBI5"
2453,"Q9UK00"
2454,"Q8IWP9"
2455,"Q6TFL3"
2456,"Q9NVE4"
2457,"Q8IYE1"
2458,"O15444"
2459,"Q4G0X9"
2460,"P20248"
2461,"Q16663"
2462,"P55774"
2463,"O75909"
2464,"Q6IQ19"
2465,"Q96KX1"
2466,"Q96LM5"
2467,"Q9H7U1"
2468,"Q5BLP8"
2469,"Q8N7R7"
2470,"P48509"
2471,"P30281"
2472,"P20963"
2473,"P01730"
2474,"Q96M34"
2475,"Q8N4L8"
2476,"Q8IYT3"
2477,"Q8TAB7"
2478,"Q2M243"
2479,"Q16204"
2480,"Q8TC90"
2481,"A2IDD5"
2482,"Q9BSQ5"
2483,"P51671"
2484,"P22674"
2485,"O60563"
2486,"O15467"
2487,"P51959"
2488,"P32246"
2489,"P51685"
2490,"Q99440"
2491,"Q8N1A6"
2492,"Q5M9N0"
2493,"A8MXV6"
2494,"Q13319"
2495,"Q13042"
2496,"Q08722"
2497,"Q99459"
2498,"O94921"
2499,"Q15131"
2500,"Q4KMG0"
2501,"P13688"
2502,"P42773"
2503,"P40198"
2504,"C9J3I9"
2505,"A6NFR6"
2506,"P53567"
2507,"Q02224"
2508,"Q8N111"
2509,"Q9BXF3"
2510,"Q92674"
2511,"Q8TAP6"
2512,"Q8N2Z9"
2513,"P27544"
2514,"Q8IW35"
2515,"Q5EE01"
2516,"A5D8W1"
2517,"Q9H8X3"
2518,"P0C7V0"
2519,"Q5T5N4"
2520,"Q8N319"
2521,"Q5I0X4"
2522,"Q5SQH8"
2523,"Q5JU67"
2524,"Q13191"
2525,"Q5U5Z8"
2526,"A4D256"
2527,"Q5VU57"
2528,"P0C7I6"
2529,"A6NGH7"
2530,"Q96MF4"
2531,"Q8NCU1"
2532,"Q6ZUS6"
2533,"Q6P1S2"
2534,"Q1T7F1"
2535,"Q6PII3"
2536,"Q96MW1"
2537,"Q96A33"
2538,"Q96M83"
2539,"Q9UF02"
2540,"P24385"
2541,"P20273"
2542,"P30203"
2543,"P21926"
2544,"Q9BXL8"
2545,"Q00532"
2546,"Q15078"
2547,"Q9H305"
2548,"P51861"
2549,"F2Z3F1"
2550,"Q7Z692"
2551,"Q9Y6F7"
2552,"Q6UY09"
2553,"Q9UKY7"
2554,"Q96GV9"
2555,"Q8N9R6"
2556,"Q96T59"
2557,"Q6UWT4"
