id	name
P82279	CRUM1
P82347	SGCD
P82348	SGCG
P82349	SGCB
P82350	SGCA
P82450	SIAE
P82458	TRI18
P82471	GNAQ
P82650	RT22
P82663	RT25
P82808	GFPT1
P82930	RT34
P82995	HS90A
P83093	STIM2
P83436	COG7
P83503	NYX
P83510	TNIK
P83556	KI3L1
P83565	RM40
P83626	TNR26
P83732	RL24
P83741	WNK1
P83829	IFT81
P83858	QRFPR
P83861	QRFPR
P83868	TEBP
P83876	TXN4A
P83877	TXN4A
P83887	TBG1
P83888	TBG1
P83917	CBX1
P84022	SMAD3
P84025	SMAD3
P84074	HPCA
P84075	HPCA
P84076	HPCA
P84077	ARF1
P84078	ARF1
P84079	ARF1
P84086	CPLX2
P84087	CPLX2
P84091	AP2M1
P84092	AP2M1
P84104	SRSF3
P84109	SRBS1
P84243	H33
P84309	ADCY5
P84444	CC21A
P84817	FIS1
P84850	D2HDH
P84889	VANG2
P84903	STIM1
P85108	TBB2A
P85125	CAVN1
P85515	ACTZ
P85834	EFTU
P85845	FSCN1
P85969	SNAB
P85970	ARPC2
P85972	VINC
P85973	PNPH
P86045	TM207
P86046	KCJ13
P86048	RL10L
P86173	ACL6B
P86182	CCD22
P86252	PURA
P86546	OSTCN
P86547	OSTC2
P86792	CC21B
P86793	CC21C
P97288	5HT4R
P97290	IC1
P97292	HRH2
P97295	NPY2R
P97297	ADML
P97298	PEDF
P97299	SFRP2
P97303	BACH2
P97304	RPAC2
P97310	MCM2
P97313	PRKDC
P97318	DAB1
P97324	G6PD2
P97325	SIAT6
P97328	KHK
P97333	NRP1
P97346	NXN
P97350	PKP1
P97355	SPSY
P97360	ETV6
P97361	BPIA1
P97363	SPTC2
P97367	MEIS2
P97368	MEIS3
P97369	NCF4
P97376	FRG1
P97377	CDK2
P97384	ANX11
P97386	DNLI3
P97390	VPS45
P97391	PA2G5
P97399	DSPP
P97401	SFRP3
P97402	GCNT2
P97411	ICA69
P97412	LYST
P97414	KCNQ1
P97430	SLPI
P97431	IRF6
P97435	ENTK
P97436	NKX31
P97438	KCNK2
P97445	CAC1A
P97447	FHL1
P97449	AMPN
P97450	ATP5J
P97454	SMAD5
P97458	PROP1
P97463	NRTN
P97464	EXT1
P97466	NOGG
P97467	AMD
P97469	SNAI2
P97471	SMAD4
P97474	PITX2
P97477	AURKA
P97478	COQ7
P97479	MYO7A
P97480	EYA3
P97481	EPAS1
P97489	GATA5
P97492	RGS14
P97493	THIOM
P97494	GSH1
P97496	SMRC1
P97497	SHBG
P97500	MYT1L
P97501	FMO3
P97519	HMGCL
P97520	C5AR1
P97521	MCAT
P97523	MET
P97526	NF1
P97531	CIP4
P97532	THTM
P97534	FKB1B
P97536	CAND1
P97538	RASM
P97541	HSPB6
P97545	CCL11
P97562	ACOX2
P97564	GPAT1
P97570	PLPL9
P97571	CAN1
P97573	SHIP1
P97576	GRPE1
P97577	FEZ1
P97580	MSMB
P97583	BKRB1
P97588	SMAD1
P97604	IL15
P97605	EFNA5
P97607	JAG2
P97609	HAIR
P97612	FAAH1
P97615	THIOM
P97629	LCAP
P97633	KC1A
P97636	IL18
P97639	MCHR1
P97677	DLL1
P97678	KCMB1
P97679	MLH1
P97685	NFASC
P97686	NRCAM
P97687	ENTP1
P97690	SMC3
P97691	FOXM1
P97697	IMPA1
P97698	SMO
P97700	M2OM
P97707	CCG1
P97711	GRK6
P97712	P97712
P97714	ADA1D
P97717	ADA1B
P97718	ADA1A
P97742	CPT1A
P97751	VIPR1
P97762	RP9
P97765	WBP2
P97766	CFC1
P97767	EYA1
P97772	GRM1
P97779	HMMR
P97784	CRY1
P97785	GFRA1
P97789	XRN1
P97794	KCNJ8
P97801	SMN
P97802	ANG3
P97807	FUMH
P97812	IHH
P97813	PLD2
P97814	PPIP1
P97819	PLPL9
P97821	CATC
P97826	STAR
P97831	TWST2
P97839	DLGP4
P97846	CNTP1
P97849	S27A1
P97852	DHB4
P97857	ATS1
P97861	KRT86
P97864	CASP7
P97865	PEX7
P97873	LOXL1
P97874	GAK
P97878	EXOC5
P97879	GRIP1
P97881	MUC13
P97884	CCL20
P97885	CXCL5
P97887	PSN1
P97888	2ABG
P97926	OXYR
P97927	LAMA4
P97929	BRCA2
P97931	UNG
P97943	SCRB1
P97946	VEGFD
P97947	NR0B2
P97952	SCN1B
P97953	VEGFC
P98063	BMP1
P98064	MASP1
P98073	ENTK
P98078	DAB2
P98083	SHC1
P98086	C1QA
P98105	LYAM2
P98106	LYAM3
P98155	VLDLR
P98156	VLDLR
P98158	LRP2
P98160	PGBM
P98161	PKD1
P98164	LRP2
P98166	VLDLR
P98170	XIAP
P98172	EFNB1
P98174	FGD1
P98175	RBM10
P98191	CDS1
P98192	GNPAT
P98193	DMP1
P98194	AT2C1
P98200	AT8A2
P98203	ARVC
P99024	TBB5
P99999	CYC
Q00005	2ABB
Q00059	TFAM
Q00175	PRGR
Q00196	PO2F2
Q00238	ICAM1
Q00266	METK1
Q00286	PIT1
Q00288	PAX8
Q00325	MPCP
Q00342	FLT3
Q00417	TCF7
Q00493	CBPE
Q00495	CSF1R
Q00519	XDH
Q00534	CDK6
Q00535	CDK5
Q00547	HMMR
Q00560	IL6RB
Q00566	MECP2
Q00577	PURA
Q00597	FANCC
Q00604	NDP
Q00609	CD80
Q00610	CLH1
Q00612	G6PD1
Q00623	APOA1
Q00651	ITA4
Q00653	NFKB2
Q00657	CSPG4
Q00690	LYAM2
Q00724	RET4
Q00731	VEGFA
Q00788	V2R
Q00796	DHSO
Q00839	HNRPU
Q00872	MYPC1
Q00896	A1AT3
Q00897	A1AT4
Q00898	A1AT5
Q00899	TYY1
Q00900	ZEP2
Q00910	SO2A1
Q00911	EGR4
Q00918	LTBP1
Q00939	FOXG1
Q00941	CSF2R
Q00954	SCN1B
Q00959	NMDE1
Q00960	NMDE2
Q00969	ATF2
Q00972	BCKD
Q00973	B4GN1
Q00975	CAC1B
Q00977	CXB2
Q00978	IRF9
Q00981	UCHL1
Q00987	MDM2
Q00993	UFO
Q00LT1	PRCD
Q00LT2	PRCD
Q01062	PDE2A
Q01063	PDE4D
Q01081	U2AF1
Q01097	NMDE2
Q01102	LYAM3
Q01105	SET
Q01114	IL9R
Q01129	PGS2
Q01134	CHKA
Q01149	CO1A2
Q01177	PLMN
Q01196	RUNX1
Q01201	RELB
Q01205	ODO2
Q01231	CXA5
Q01237	HMDH
Q01279	EGFR
Q01320	TOP2A
Q01337	ADA2C
Q01338	ADA2A
Q01339	APOH
Q01341	ADCY6
Q01405	SC23A
Q01432	AMPD3
Q01433	AMPD2
Q01453	PMP22
Q01543	FLI1
Q01579	GSTT1
Q01621	LCK
Q01628	IFM3
Q01668	CAC1D
Q01705	NOTC1
Q01717	TRHR
Q01718	ACTHR
Q01726	MSHR
Q01727	MSHR
Q01728	NAC1
Q01730	RSU1
Q01768	NDKB
Q01776	GNRHR
Q01815	CAC1C
Q01818	VMAT1
Q01827	VMAT2
Q01831	XPC
Q01844	EWS
Q01853	TERA
Q01887	RYK
Q01954	BNC1
Q01955	CO4A3
Q01956	KCNC3
Q01959	SC6A3
Q01968	OCRL
Q01970	PLCB3
Q01973	ROR1
Q01974	ROR2
Q01984	HNMT
Q01986	MP2K1
Q01992	MIPEP
Q02013	AQP1
Q02053	UBA1
Q02067	ASCL1
Q02078	MEF2A
Q02085	SNAI1
Q02094	RHAG
Q02108	GCYA1
Q02111	KPCT
Q02127	PYRD
Q02152	5HT2B
Q02195	FGF7
Q02221	CX6A2
Q02224	CENPE
Q02242	PDCD1
Q02246	CNTN2
Q02248	CTNB1
Q02252	MMSA
Q02257	PLAK
Q02284	5HT1F
Q02294	CAC1B
Q02318	CP27A
Q02346	MYOD1
Q02353	NDST1
Q02356	AMPD2
Q02357	ANK1
Q02384	SOS2
Q02388	CO7A1
Q02401	LPH
Q02413	DSG1
Q02435	BFSP1
Q02445	TFPI1
Q02485	CAC1S
Q02487	DSC2
Q02496	MUC1
Q02548	PAX5
Q02556	IRF8
Q02566	MYH6
Q02643	GHRHR
Q02644	GHRHR
Q02650	PAX5
Q02734	SIAT6
Q02738	CXB4
Q02750	MP2K1
Q02759	LOX15
Q02763	TIE2
Q02765	CATS
Q02769	FDFT
Q02780	NFIA
Q02788	CO6A2
Q02789	CAC1S
Q02809	PLOD1
Q02846	GUC2D
Q02858	TIE2
Q02955	IL1R1
Q02956	KPCZ
Q02962	PAX2
Q02974	KHK
Q02975	Z354A
Q02978	M2OM
Q02985	FHR3
Q03059	CLAT
Q03114	CDK5
Q03135	CAV1
Q03137	EPHA4
Q03141	MARK3
Q03142	FGFR4
Q03145	EPHA2
Q03146	DDR1
Q03147	CDK7
Q03154	ACY1
Q03157	APLP1
Q03164	KMT2A
Q03172	ZEP1
Q03173	ENAH
Q03190	CXA4
Q03191	TFF3
Q03249	GALT
Q03252	LMNB2
Q03265	ATPA
Q03267	IKZF1
Q03288	ASIP
Q03311	CHLE
Q03336	RGN
Q03343	ADCY6
Q03344	ATIF1
Q03346	MPPB
Q03347	RUNX1
Q03351	NTRK3
Q03358	MSX2
Q03366	CCL7
Q03391	NMDE4
Q03393	PTPS
Q03395	ROM1
Q03404	TFF2
Q03426	KIME
Q03431	PTH1R
Q03468	ERCC6
Q03518	TAP1
Q03519	TAP2
Q03526	ITK
Q03555	GEPH
Q03591	FHR1
Q03626	MUG1
Q03692	COAA1
Q03717	KCNB1
Q03734	SPA3M
Q03740	CRGE
Q03963	E2AK2
Q04206	TF65
Q04207	TF65
Q04211	BTG2
Q04400	ADCY5
Q04446	GLGB
Q04462	SYVC
Q04519	ASM
Q04573	NPY1R
Q04589	FGFR1
Q04592	PCSK5
Q04637	IF4G1
Q04646	ATNG
Q04656	ATP7A
Q04666	HES1
Q04671	P
Q04679	ATNG
Q04690	NF1
Q04692	SMRCD
Q04695	K1C17
Q04721	NOTC2
Q04735	CDK16
Q04736	YES
Q04743	EMX2
Q04771	ACVR1
Q04827	CCND2
Q04837	SSBP
Q04844	ACHE
Q04857	CO6A1
Q04859	MAK
Q04863	RELB
Q04887	SOX9
Q04888	SOX10
Q04891	SOX13
Q04892	SOX14
Q04899	CDK18
Q04900	MUC24
Q04906	BMP6
Q04912	RON
Q04931	SSRP1
Q04940	NEUG
Q04970	RASN
Q04997	INHA
Q04998	INHBA
Q04999	INHBB
Q05020	APOC2
Q05028	PDGFB
Q05030	PGFRB
Q05066	SRY
Q05086	UBE3A
Q05140	AP180
Q05144	RAC2
Q05193	DYN1
Q05306	COAA1
Q05343	RXRA
Q05421	CP2E1
Q05469	LIPS
Q05512	MARK2
Q05516	ZBT16
Q05586	NMDZ1
Q05639	EF1A2
Q05655	KPCD
Q05683	DCE2
Q05695	L1CAM
Q05722	CO9A1
Q05738	SRY
Q05754	DOPO
Q05764	ADDB
Q05769	PGH2
Q05793	PGBM
Q05816	FABP5
Q05823	RN5A
Q05910	ADAM8
Q05915	GCH1
Q05920	PYC
Q05921	RN5A
Q05928	BTC
Q05940	VMAT2
Q05941	ACHA7
Q05962	ADT1
Q05982	NDKA
Q05996	ZP2
Q059U7	INTU
Q05A62	DNAL1
Q05AA6	DRP2
Q05BC3	EMAL1
Q06000	LIPL
Q06136	KDSR
Q06138	CAB39
Q06145	GIP
Q06175	HBEGF
Q06186	HBEGF
Q06187	BTK
Q06194	FA8
Q06210	GFPT1
Q06219	NR4A2
Q06226	SGK1
Q06265	EXOS9
Q06318	UTER
Q06330	SUH
Q06332	TNFB
Q06335	APLP2
Q06393	CLCKA
Q06413	MEF2C
Q06437	ODPAT
Q06486	KC1D
Q06495	NPT2A
Q06496	NPT2A
Q06507	ATF4
Q06518	NOS2
Q06609	RAD51
Q06646	AT5G2
Q06647	ATPO
Q06649	3BP2
Q06710	PAX8
Q06770	CBG
Q06787	FMR1
Q06826	BMP4
Q06831	SOX4
Q06890	CLUS
Q06945	SOX4
Q07001	ACHD
Q07008	NOTC1
Q07009	CAN2
Q07014	LYN
Q07020	RL18
Q07021	C1QBP
Q07066	PXMP2
Q07071	GCKR
Q07076	ANXA7
Q07079	IBP5
Q07104	GDF3
Q07105	GDF9
Q07113	MPRI
Q07116	SUOX
Q07120	GFI1
Q07235	GDN
Q07257	TGFB2
Q07258	TGFB3
Q07266	DREB
Q07283	TRHY
Q07303	EPOR
Q07310	NRX3A
Q07417	ACADS
Q07456	AMBP
Q07490	CD24
Q07563	COHA1
Q07617	SPAG1
Q07643	CO9A2
Q07646	MEST
Q07647	GTR3
Q07652	CAC1E
Q07699	SCN1B
Q07731	GDNF
Q07763	CD244
Q07802	COE1
Q07803	EFGM
Q07813	BAX
Q07832	PLK1
Q07837	SLC31
Q07864	DPOE1
Q07889	SOS1
Q07890	SOS2
Q07917	NR4A2
Q07936	ANXA2
Q07954	LRP1
Q07969	CD36
Q07973	CP24A
Q07984	SSRD
Q08024	PEBB
Q08043	ACTN3
Q08048	HGF
Q08125	IL5
Q08163	CAP1
Q08188	TGM3
Q08201	MDR3
Q08209	PP2BA
Q08289	CACB2
Q08297	RAD51
Q08334	I10R2
Q08351	TPOR
Q08357	S20A2
Q08369	GATA4
Q08397	LOXL1
Q08420	SODE
Q08423	TFF1
Q08426	ECHP
Q08460	KCMA1
Q08463	FZD1
Q08464	FZD2
Q08481	PECA1
Q08499	PDE4D
Q08501	PRLR
Q08509	EPS8
Q08602	PGTA
Q08731	LIT2
Q08755	INSI1
Q08761	PROS
Q08775	RUNX2
Q08828	ADCY1
Q08834	MGT5A
Q08857	CD36
Q08874	MITF
Q08877	DYN3
Q08881	ITK
Q08890	IDS
Q08943	SSRP1
Q08AM6	VAC14
Q08EE8	Q08EE8
Q08J23	NSUN2
Q09014	NCF1
Q09030	TFF2
Q09073	ADT2
Q09128	CP24A
Q09137	AAPK2
Q09163	DLK1
Q09167	SRSF5
Q09200	B4GN1
Q09326	MGAT2
Q09428	ABCC8
Q09429	ABCC8
Q09470	KCNA1
Q09472	EP300
Q09M02	CBPC5
Q09XV5	CHD8
Q0D2K0	NIPA4
Q0D2L2	Q0D2L2
Q0GNC1	INF2
Q0H8V1	Q0H8V1
Q0HA29	NMNA2
Q0HA38	TT21B
Q0II04	NEBL
Q0IIM8	TBC8B
Q0KL00	PIEZ1
Q0KL02	TRIO
Q0P543	GIPR
Q0PMD2	ANTR1
Q0PY50	Q0PY50
Q0V8T5	CTP5B
Q0V8T6	CTP5A
Q0V8T7	CTP5C
Q0V8T8	CTP5B
Q0V8T9	CTP5A
Q0VAK6	LMOD3
Q0VBL6	HIF3A
Q0VBU9	PLPP4
Q0VDQ9	FEZF1
Q0VE29	SAM12
Q0VF55	Q0VF55
Q0VF96	CGNL1
Q0VG99	MESP2
Q0VGK3	GLCTK
Q0VGM9	RTEL1
Q0VGT2	GLI2
Q0VGY8	TANC1
Q0WXH6	Q0WXH6
Q0Z843	Q0Z843
Q0ZFS8	Q0ZFS8
Q0ZGT2	NEXN
Q0ZHH6	ATLA3
Q0ZLH2	PJVK
Q0ZLH3	PJVK
Q10468	B4GN1
Q10469	MGAT2
Q10471	GALT2
Q10473	GALT1
Q10567	AP1B1
Q10570	CPSF1
Q10571	MN1
Q10713	MPPA
Q10738	MMP7
Q10739	MMP14
Q10743	ADA10
Q10746	CXCL3
Q10758	K2C8
Q10984	FUT2
Q11136	PEPD
Q11203	SIAT6
Q12756	KIF1A
Q12767	TMM94
Q12768	WASC5
Q12769	NU160
Q12778	FOXO1
Q12791	KCMA1
Q12794	HYAL1
Q12797	ASPH
Q12805	FBLN3
Q12809	KCNH2
Q12824	SNF5
Q12830	BPTF
Q12840	KIF5A
Q12857	NFIA
Q12860	CNTN1
Q12866	MERTK
Q12873	CHD3
Q12879	NMDE1
Q12882	DPYD
Q12887	COX10
Q12904	AIMP1
Q12908	NTCP2
Q12929	EPS8
Q12934	BFSP1
Q12946	FOXF1
Q12948	FOXC1
Q12965	MYO1E
Q12980	NPRL3
Q12988	HSPB3
Q13002	GRIK2
Q13043	STK4
Q13049	TRI32
Q13057	COASY
Q13061	TRDN
Q13064	MKRN3
Q13085	ACACA
Q13093	PAFA
Q13114	TRAF3
Q13117	DAZ2
Q13126	MTAP
Q13127	REST
Q13144	EI2BE
Q13148	TADBP
Q13153	PAK1
Q13155	AIMP2
Q13158	FADD
Q13207	TBX2
Q13216	ERCC8
Q13217	DNJC3
Q13224	NMDE2
Q13228	SBP1
Q13231	CHIT1
Q13233	M3K1
Q13253	NOGG
Q13255	GRM1
Q13258	PD2R
Q13285	STF1
Q13286	CLN3
Q13315	ATM
Q13316	DMP1
Q13326	SGCG
Q13336	UT1
Q13351	KLF1
Q13361	MFAP5
Q13363	CTBP1
Q13367	AP3B2
Q13393	PLD1
Q13394	MB211
Q13402	MYO7A
Q13409	DC1I2
Q13415	ORC1
Q13422	IKZF1
Q13423	NNTM
Q13424	SNTA1
Q13426	XRCC4
Q13428	TCOF
Q13432	U119A
Q13443	ADAM9
Q13454	TUSC3
Q13459	MYO9B
Q13461	FOXE3
Q13472	TOP3A
Q13480	GAB1
Q13485	SMAD4
Q13488	VPP3
Q13495	MAMD1
Q13496	MTM1
Q13501	SQSTM
Q13507	TRPC3
Q13509	TBB3
Q13510	ASAH1
Q13515	BFSP2
Q13535	ATR
Q13546	RIPK1
Q13554	KCC2B
Q13555	KCC2G
Q13562	NDF1
Q13563	PKD2
Q13568	IRF5
Q13586	STIM1
Q13588	GRAP
Q13608	PEX6
Q13609	DNSL3
Q13614	MTMR2
Q13618	CUL3
Q13621	S12A1
Q13627	DYR1A
Q13635	PTC1
Q13651	I10R1
Q13683	ITA7
Q13698	CAC1S
Q13702	RAPSN
Q13705	AVR2B
Q13724	MOGS
Q13751	LAMB3
Q13753	LAMC2
Q13813	SPTN1
Q13825	AUHM
Q13835	PKP1
Q13868	EXOS2
Q13873	BMPR2
Q13885	TBB2A
Q13936	CAC1C
Q13950	RUNX2
Q13956	CNCG
Q13976	KGP1
Q14003	KCNC3
Q14004	CDK13
Q14028	CNGB1
Q14031	CO4A6
Q14032	BAAT
Q14050	CO9A3
Q14055	CO9A2
Q14108	SCRB2
Q14114	LRP8
Q14117	DPYS
Q14118	DAG1
Q14123	PDE1C
Q14126	DSG2
Q14160	SCRIB
Q14191	WRN
Q14203	DCTN1
Q14204	DYHC1
Q14232	EI2BA
Q14315	FLNC
Q14320	FA50A
Q14331	FRG1
Q14332	FZD2
Q14353	GAMT
Q14376	GALE
Q14392	LRC32
Q14432	PDE3A
Q14435	GALT3
Q14442	PIGH
Q14520	HABP2
Q14524	SCN5A
Q14533	KRT81
Q14563	SEM3A
Q14566	MCM6
Q14571	ITPR2
Q14574	DSC3
Q14623	IHH
Q14626	I11RA
Q14643	ITPR1
Q14651	PLSI
Q14653	IRF3
Q14654	KCJ11
Q14657	LAGE3
Q14669	TRIPC
Q14671	PUM1
Q14678	KANK1
Q14683	SMC1A
Q14691	PSF1
Q14692	BMS1
Q14693	LPIN1
Q14696	MESD
Q14697	GANAB
Q14703	MBTP1
Q14721	KCNB1
Q14738	2A5D
Q14739	LBR
Q14746	COG2
Q14749	GNMT
Q14765	STAT4
Q14767	LTBP2
Q14773	ICAM4
Q14781	CBX2
Q14790	CASP8
Q14807	KIF22
Q14831	GRM7
Q14839	CHD4
Q14865	ARI5B
Q14894	CRYM
Q14896	MYPC3
Q148B1	Q148B1
Q148R4	Q148R4
Q148R9	R9BP
Q148V8	FA83H
Q148W0	AT8B1
Q14938	NFIX
Q14956	GPNMB
Q14982	OPCM
Q14999	CUL7
Q149C2	MIPT3
Q149L6	DJB14
Q14AA6	Q14AA6
Q14AT2	TEX11
Q14B01	Q14B01
Q14B62	PTHD1
Q14B80	KCNC2
Q14BI2	GRM2
Q14BI7	TDRD9
Q14BT6	A4GCT
Q14C37	LEMD1
Q14CH1	MOCOS
Q14CH7	SYAM
Q14CM0	FRPD4
Q14CZ8	HECAM
Q14DL0	UBQLN
Q14U74	Q14U74
Q15003	CND2
Q15021	CND1
Q15022	SUZ12
Q15029	U5S1
Q15031	SYLM
Q15041	AR6P1
Q15042	RB3GP
Q15043	S39AE
Q15046	SYK
Q15049	MLC1
Q15051	IQCB1
Q15058	KIF14
Q15067	ACOX1
Q15080	NCF4
Q15116	PDCD1
Q15120	PDK3
Q15125	EBP
Q15126	PMVK
Q15131	CDK10
Q15139	KPCD1
Q15147	PLCB4
Q15149	PLEC
Q15198	PGFRL
Q15223	NECT1
Q15233	NONO
Q15303	ERBB4
Q15306	IRF4
Q15319	PO4F3
Q15326	ZMY11
Q15392	DHC24
Q15399	TLR1
Q15427	SF3B4
Q15436	SC23A
Q15437	SC23B
Q15465	SHH
Q15466	NR0B2
Q15468	STIL
Q15475	SIX1
Q15477	SKIV2
Q15517	CDSN
Q15526	SURF1
Q15543	TAF13
Q15555	MARE2
Q15582	BGH3
Q15583	TGIF1
Q15643	TRIPB
Q15645	PCH2
Q15649	ZNHI3
Q15650	TRIP4
Q15669	RHOH
Q15672	TWST1
Q15678	PTN14
Q15699	ALX1
Q156A1	ATX8
Q15726	KISS1
Q15738	NSDHL
Q15743	OGR1
Q15744	CEBPE
Q15746	MYLK
Q15751	HERC1
Q15784	NDF2
Q157S1	CRTC1
Q15800	MSMO1
Q15813	TBCE
Q15822	ACHA2
Q15828	CYTM
Q15831	STK11
Q15833	STXB2
Q15835	GRK1
Q15842	KCNJ8
Q15848	ADIPO
Q15858	SCN9A
Q15878	CAC1E
Q15904	VAS1
Q15907	RB11B
Q15910	EZH2
Q15915	ZIC1
Q15928	ZN141
Q16134	ETFD
Q16236	NF2L2
Q16270	IBP7
Q16281	CNGA3
Q16363	LAMA4
Q16394	EXT1
Q16518	RPE65
Q16526	CRY1
Q16558	KCMB1
Q16570	ACKR1
Q16572	VACHT
Q16585	SGCB
Q16586	SGCA
Q16595	FRDA
Q16602	CALRL
Q16610	ECM1
Q16620	NTRK2
Q16625	OCLN
Q16635	TAZ
Q16637	SMN
Q16643	DREB
Q16644	MAPK3
Q16647	PTGIS
Q16650	TBR1
Q16653	MOG
Q16667	CDKN3
Q16671	AMHR2
Q16678	CP1B1
Q16698	DECR
Q16719	KYNU
Q16720	AT2B3
Q16740	CLPP
Q16795	NDUA9
Q16821	PPR3A
Q16822	PCKGM
Q16827	PTPRO
Q16828	DUS6
Q16832	DDR2
Q16836	HCDH
Q16851	UGPA
Q16854	DGUOK
Q17R60	IMPG1
Q17RF5	ODAPH
Q18PE0	DOK7
Q18PE1	DOK7
Q1A3B0	CERS3
Q1H9T6	TZAP
Q1HDU4	Q1HDU4
Q1HFZ0	NSUN2
Q1HG44	DOXA2
Q1HG60	PIF1
Q1HI69	Q1HI69
Q1HL14	Q1HL14
Q1KQ07	Q1KQ07
Q1KZI0	Q1KZI0
Q1LZ50	DNM3L
Q1LZ51	Q1LZ51
Q1LZ53	DNM3A
Q1M168	ATCAY
Q1W617	SHRM4
Q1WIM2	CADM2
Q25C79	AKIR2
Q27J81	INF2
Q27W01	RBM8A
Q29980	MICB
Q29983	MICA
Q29RW1	MYH4
Q29YR5	ST2B1
Q2A121	FTO
Q2A865	S6A19
Q2AC31	FFAR4
Q2EG98	PK1L3
Q2EJA0	YAP1
Q2I0M5	RSPO4
Q2IBC5	CAV2
Q2IBD1	Q2IBD1
Q2KHI9	MCM9
Q2KHM9	MOONR
Q2KHT3	CL16A
Q2KMM2	TPPC1
Q2KMM4	LX12B
Q2KN98	CYTSA
Q2KN99	CYTSA
Q2L4T2	PAX9
Q2LAM0	FA2H
Q2LD37	K1109
Q2LKU9	NLR1A
Q2M1K6	S39AD
Q2M1K9	ZN423
Q2M1P5	KIF7
Q2M1Z3	RHG31
Q2M2R8	PEX5
Q2M2S1	Q2M2S1
Q2M2Z5	KIZ
Q2M389	WASC4
Q2M3X8	PHAR1
Q2MJT0	MEF2A
Q2MKA5	ACHA5
Q2MKA7	RSPO1
Q2MV57	TECT2
Q2MV58	TECT1
Q2NKI2	VAX1
Q2NKJ3	CTC1
Q2NL51	GSK3A
Q2PFD7	PSD3
Q2PQA9	KINH
Q2PS20	JPH2
Q2PWT8	AP4M1
Q2PZL6	FAT4
Q2Q1W2	LIN41
Q2QI47	USH2A
Q2TA68	OPA1
Q2TAA5	ALG11
Q2TAL8	QRIC1
Q2TBA0	KLH40
Q2TBA3	MALT1
Q2TGJ9	Q2TGJ9
Q2TV84	TRPM1
Q2V057	HYPDH
Q2VIS4	FILA2
Q2VPD4	BMAL2
Q2VPK5	CTU2
Q2VWQ2	NELL1
Q2WEA5	TRPM1
Q2WEN9	CEA16
Q2WG76	RIPP2
Q2XU92	ACBG2
Q2YD98	UVSSA
Q2YDU8	SPNS1
Q2YDW2	MSTO1
Q30201	HFE
Q31093	Q31093
Q31615	Q31615
Q32KJ5	Q32KJ5
Q32KJ6	GALNS
Q32KJ9	ARSG
Q32KK0	Q32KK0
Q32KK2	Q32KK2
Q32M02	FSCN2
Q32M07	KAD8
Q32MD9	CDON
Q32ME0	Q32ME0
Q32MQ0	ZN750
Q32P28	P3H1
Q32P41	TRM5
Q32PX2	AIMP2
Q32PX7	FUBP1
Q32PY2	LIPH
Q32Q86	CRY1
Q32Q90	COA8
Q32WR5	BL1S2
Q32ZI5	Q32ZI5
Q330K2	NDUF6
Q334I2	Q334I2
Q33DR2	DPS1
Q33DR3	DLP1
Q38HM4	TRI63
Q3B725	ZBT24
Q3B756	FUZZY
Q3B7D0	HEM6
Q3B7D2	SPTC2
Q3B7D3	TECT2
Q3B7T3	BEAN1
Q3B7U1	Q3B7U1
Q3B7U9	FKBP8
Q3B820	F161A
Q3B8N8	PESC
Q3B8P0	PARL
Q3B8Q2	IF4A3
Q3B8R1	EMARD
Q3BCU4	POPD1
Q3C2P8	SPRE2
Q3HS82	AMTN
Q3KNI6	DAAF6
Q3KP66	INAVA
Q3KRD1	Q3KRD1
Q3KRE0	ATAD3
Q3KRE3	Q3KRE3
Q3KRE8	TBB2B
Q3KRF1	SP110
Q3LRZ1	CRTC2
Q3LS21	KCNK9
Q3LUD4	LZTS2
Q3LXA3	TKFC
Q3MHS3	Q3MHS3
Q3MHS7	Q3MHS7
Q3MHS9	Q3MHS9
Q3MHU3	TDRD9
Q3MI99	CCBE1
Q3MIE9	Q3MIE9
Q3MJ13	WDR72
Q3MQ06	ATG5
Q3MUY2	PIGY
Q3SWS9	JKIP1
Q3SWT0	PECA1
Q3SWU3	HNRDL
Q3SXB8	COL11
Q3SXY7	LRIT3
Q3SXY8	AR13B
Q3SY84	K2C71
Q3SYG4	PTHB1
Q3T1G7	COG7
Q3T1H5	TYDP2
Q3T1H8	TMM79
Q3T1I5	SRBP2
Q3T1J4	Q3T1J4
Q3T1K3	Q3T1K3
Q3T1L5	ALG6
Q3T906	GNPTA
Q3TAE8	ALG6
Q3TAQ9	Q3TAQ9
Q3TBT3	STING
Q3TC93	H1BP3
Q3TDK6	ROGDI
Q3TDQ1	STT3B
Q3TG86	Q3TG86
Q3THK7	GUAA
Q3TJ91	L2GL2
Q3TJD7	PDLI7
Q3TJM4	CENPT
Q3TKT4	SMCA4
Q3TKY6	CWC27
Q3TLI0	TPC10
Q3TML4	Q3TML4
Q3TMQ6	ANG4
Q3TMV7	PYRD1
Q3TPX4	EXOC5
Q3TQB2	FXRD1
Q3TQF0	FBX31
Q3TQZ4	Q3TQZ4
Q3TRM4	PLPL6
Q3TS87	Q3TS87
Q3TTA7	CBLB
Q3TTY5	K22E
Q3TUA9	SG196
Q3TUD9	TMM18
Q3TUF7	YETS2
Q3TWN3	CNNM2
Q3TWW8	SRSF6
Q3TX08	TRM1
Q3TXX3	ZFY27
Q3TXX4	VGLU1
Q3TY92	MBD6
Q3TYD4	ARSG
Q3TYQ9	AOXD
Q3TYR5	GRCR2
