pubchem_cid	pubchem_url	drugcentral_id	drugcentral_url
16135415	https://pubchem.ncbi.nlm.nih.gov/compound/16135415	2878	https://drugcentral.org/drugcard/2878
16136245	https://pubchem.ncbi.nlm.nih.gov/compound/16136245	4379	https://drugcentral.org/drugcard/4379
16136912	https://pubchem.ncbi.nlm.nih.gov/compound/16136912	4678	https://drugcentral.org/drugcard/4678
16153050	https://pubchem.ncbi.nlm.nih.gov/compound/16153050	4164	https://drugcentral.org/drugcard/4164
16154789	https://pubchem.ncbi.nlm.nih.gov/compound/16154789	2580	https://drugcentral.org/drugcard/2580
161562	https://pubchem.ncbi.nlm.nih.gov/compound/161562	3230	https://drugcentral.org/drugcard/3230
16157631	https://pubchem.ncbi.nlm.nih.gov/compound/16157631	1010	https://drugcentral.org/drugcard/1010
16158208	https://pubchem.ncbi.nlm.nih.gov/compound/16158208	4622	https://drugcentral.org/drugcard/4622
16186200	https://pubchem.ncbi.nlm.nih.gov/compound/16186200	4858	https://drugcentral.org/drugcard/4858
162137	https://pubchem.ncbi.nlm.nih.gov/compound/162137	410	https://drugcentral.org/drugcard/410
16220172	https://pubchem.ncbi.nlm.nih.gov/compound/16220172	4228	https://drugcentral.org/drugcard/4228
16222096	https://pubchem.ncbi.nlm.nih.gov/compound/16222096	5046	https://drugcentral.org/drugcard/5046
16229	https://pubchem.ncbi.nlm.nih.gov/compound/16229	287	https://drugcentral.org/drugcard/287
162291	https://pubchem.ncbi.nlm.nih.gov/compound/162291	4919	https://drugcentral.org/drugcard/4919
16235	https://pubchem.ncbi.nlm.nih.gov/compound/16235	3679	https://drugcentral.org/drugcard/3679
16258	https://pubchem.ncbi.nlm.nih.gov/compound/16258	3705	https://drugcentral.org/drugcard/3705
162669	https://pubchem.ncbi.nlm.nih.gov/compound/162669	3122	https://drugcentral.org/drugcard/3122
16274	https://pubchem.ncbi.nlm.nih.gov/compound/16274	446	https://drugcentral.org/drugcard/446
16351	https://pubchem.ncbi.nlm.nih.gov/compound/16351	717	https://drugcentral.org/drugcard/717
16362	https://pubchem.ncbi.nlm.nih.gov/compound/16362	2172	https://drugcentral.org/drugcard/2172
16363	https://pubchem.ncbi.nlm.nih.gov/compound/16363	312	https://drugcentral.org/drugcard/312
163659	https://pubchem.ncbi.nlm.nih.gov/compound/163659	2223	https://drugcentral.org/drugcard/2223
16406	https://pubchem.ncbi.nlm.nih.gov/compound/16406	4571	https://drugcentral.org/drugcard/4571
16426	https://pubchem.ncbi.nlm.nih.gov/compound/16426	3690	https://drugcentral.org/drugcard/3690
164522	https://pubchem.ncbi.nlm.nih.gov/compound/164522	341	https://drugcentral.org/drugcard/341
164526	https://pubchem.ncbi.nlm.nih.gov/compound/164526	1880	https://drugcentral.org/drugcard/1880
16473	https://pubchem.ncbi.nlm.nih.gov/compound/16473	712	https://drugcentral.org/drugcard/712
164739	https://pubchem.ncbi.nlm.nih.gov/compound/164739	4482	https://drugcentral.org/drugcard/4482
16490	https://pubchem.ncbi.nlm.nih.gov/compound/16490	4548	https://drugcentral.org/drugcard/4548
16533	https://pubchem.ncbi.nlm.nih.gov/compound/16533	354	https://drugcentral.org/drugcard/354
16538	https://pubchem.ncbi.nlm.nih.gov/compound/16538	1749	https://drugcentral.org/drugcard/1749
165580	https://pubchem.ncbi.nlm.nih.gov/compound/165580	2067	https://drugcentral.org/drugcard/2067
16564	https://pubchem.ncbi.nlm.nih.gov/compound/16564	1346	https://drugcentral.org/drugcard/1346
16574	https://pubchem.ncbi.nlm.nih.gov/compound/16574	27	https://drugcentral.org/drugcard/27
1662	https://pubchem.ncbi.nlm.nih.gov/compound/1662	1670	https://drugcentral.org/drugcard/1670
16623	https://pubchem.ncbi.nlm.nih.gov/compound/16623	4456	https://drugcentral.org/drugcard/4456
16626	https://pubchem.ncbi.nlm.nih.gov/compound/16626	3844	https://drugcentral.org/drugcard/3844
16630	https://pubchem.ncbi.nlm.nih.gov/compound/16630	175	https://drugcentral.org/drugcard/175
16639	https://pubchem.ncbi.nlm.nih.gov/compound/16639	1828	https://drugcentral.org/drugcard/1828
16666	https://pubchem.ncbi.nlm.nih.gov/compound/16666	934	https://drugcentral.org/drugcard/934
16678941	https://pubchem.ncbi.nlm.nih.gov/compound/16678941	5010	https://drugcentral.org/drugcard/5010
16681432	https://pubchem.ncbi.nlm.nih.gov/compound/16681432	495	https://drugcentral.org/drugcard/495
16682734	https://pubchem.ncbi.nlm.nih.gov/compound/16682734	4257	https://drugcentral.org/drugcard/4257
16682839	https://pubchem.ncbi.nlm.nih.gov/compound/16682839	4849	https://drugcentral.org/drugcard/4849
16682924	https://pubchem.ncbi.nlm.nih.gov/compound/16682924	4688	https://drugcentral.org/drugcard/4688
16682999	https://pubchem.ncbi.nlm.nih.gov/compound/16682999	4531	https://drugcentral.org/drugcard/4531
16683013	https://pubchem.ncbi.nlm.nih.gov/compound/16683013	4020	https://drugcentral.org/drugcard/4020
16683083	https://pubchem.ncbi.nlm.nih.gov/compound/16683083	4838	https://drugcentral.org/drugcard/4838
16683103	https://pubchem.ncbi.nlm.nih.gov/compound/16683103	4352	https://drugcentral.org/drugcard/4352
166973	https://pubchem.ncbi.nlm.nih.gov/compound/166973	4370	https://drugcentral.org/drugcard/4370
16712618	https://pubchem.ncbi.nlm.nih.gov/compound/16712618	4438	https://drugcentral.org/drugcard/4438
16722836	https://pubchem.ncbi.nlm.nih.gov/compound/16722836	5347	https://drugcentral.org/drugcard/5347
1676	https://pubchem.ncbi.nlm.nih.gov/compound/1676	1015	https://drugcentral.org/drugcard/1015
168009	https://pubchem.ncbi.nlm.nih.gov/compound/168009	2591	https://drugcentral.org/drugcard/2591
16837	https://pubchem.ncbi.nlm.nih.gov/compound/16837	3739	https://drugcentral.org/drugcard/3739
1684	https://pubchem.ncbi.nlm.nih.gov/compound/1684	4690	https://drugcentral.org/drugcard/4690
16882	https://pubchem.ncbi.nlm.nih.gov/compound/16882	3055	https://drugcentral.org/drugcard/3055
168871	https://pubchem.ncbi.nlm.nih.gov/compound/168871	3184	https://drugcentral.org/drugcard/3184
168893	https://pubchem.ncbi.nlm.nih.gov/compound/168893	3415	https://drugcentral.org/drugcard/3415
16923	https://pubchem.ncbi.nlm.nih.gov/compound/16923	1771	https://drugcentral.org/drugcard/1771
169371	https://pubchem.ncbi.nlm.nih.gov/compound/169371	21	https://drugcentral.org/drugcard/21
16960	https://pubchem.ncbi.nlm.nih.gov/compound/16960	830	https://drugcentral.org/drugcard/830
16976	https://pubchem.ncbi.nlm.nih.gov/compound/16976	3410	https://drugcentral.org/drugcard/3410
169787	https://pubchem.ncbi.nlm.nih.gov/compound/169787	418	https://drugcentral.org/drugcard/418
169870	https://pubchem.ncbi.nlm.nih.gov/compound/169870	4189	https://drugcentral.org/drugcard/4189
17012	https://pubchem.ncbi.nlm.nih.gov/compound/17012	1211	https://drugcentral.org/drugcard/1211
170345	https://pubchem.ncbi.nlm.nih.gov/compound/170345	4422	https://drugcentral.org/drugcard/4422
17036	https://pubchem.ncbi.nlm.nih.gov/compound/17036	3149	https://drugcentral.org/drugcard/3149
17113	https://pubchem.ncbi.nlm.nih.gov/compound/17113	3166	https://drugcentral.org/drugcard/3166
17134	https://pubchem.ncbi.nlm.nih.gov/compound/17134	2503	https://drugcentral.org/drugcard/2503
17150	https://pubchem.ncbi.nlm.nih.gov/compound/17150	1237	https://drugcentral.org/drugcard/1237
171548	https://pubchem.ncbi.nlm.nih.gov/compound/171548	373	https://drugcentral.org/drugcard/373
171682	https://pubchem.ncbi.nlm.nih.gov/compound/171682	3161	https://drugcentral.org/drugcard/3161
171758	https://pubchem.ncbi.nlm.nih.gov/compound/171758	2587	https://drugcentral.org/drugcard/2587
17182	https://pubchem.ncbi.nlm.nih.gov/compound/17182	933	https://drugcentral.org/drugcard/933
172198	https://pubchem.ncbi.nlm.nih.gov/compound/172198	5272	https://drugcentral.org/drugcard/5272
1727	https://pubchem.ncbi.nlm.nih.gov/compound/1727	4163	https://drugcentral.org/drugcard/4163
17277	https://pubchem.ncbi.nlm.nih.gov/compound/17277	4218	https://drugcentral.org/drugcard/4218
17336	https://pubchem.ncbi.nlm.nih.gov/compound/17336	2322	https://drugcentral.org/drugcard/2322
17358	https://pubchem.ncbi.nlm.nih.gov/compound/17358	4039	https://drugcentral.org/drugcard/4039
174174	https://pubchem.ncbi.nlm.nih.gov/compound/174174	260	https://drugcentral.org/drugcard/260
17457	https://pubchem.ncbi.nlm.nih.gov/compound/17457	3456	https://drugcentral.org/drugcard/3456
17458	https://pubchem.ncbi.nlm.nih.gov/compound/17458	3475	https://drugcentral.org/drugcard/3475
17468	https://pubchem.ncbi.nlm.nih.gov/compound/17468	3110	https://drugcentral.org/drugcard/3110
17477	https://pubchem.ncbi.nlm.nih.gov/compound/17477	3306	https://drugcentral.org/drugcard/3306
175540	https://pubchem.ncbi.nlm.nih.gov/compound/175540	4702	https://drugcentral.org/drugcard/4702
175805	https://pubchem.ncbi.nlm.nih.gov/compound/175805	2403	https://drugcentral.org/drugcard/2403
176	https://pubchem.ncbi.nlm.nih.gov/compound/176	4211	https://drugcentral.org/drugcard/4211
176077	https://pubchem.ncbi.nlm.nih.gov/compound/176077	5110	https://drugcentral.org/drugcard/5110
176165	https://pubchem.ncbi.nlm.nih.gov/compound/176165	1138	https://drugcentral.org/drugcard/1138
17676	https://pubchem.ncbi.nlm.nih.gov/compound/17676	59	https://drugcentral.org/drugcard/59
176870	https://pubchem.ncbi.nlm.nih.gov/compound/176870	1045	https://drugcentral.org/drugcard/1045
17700	https://pubchem.ncbi.nlm.nih.gov/compound/17700	2064	https://drugcentral.org/drugcard/2064
1775	https://pubchem.ncbi.nlm.nih.gov/compound/1775	2152	https://drugcentral.org/drugcard/2152
178039	https://pubchem.ncbi.nlm.nih.gov/compound/178039	1438	https://drugcentral.org/drugcard/1438
178147	https://pubchem.ncbi.nlm.nih.gov/compound/178147	2685	https://drugcentral.org/drugcard/2685
17843092	https://pubchem.ncbi.nlm.nih.gov/compound/17843092	877	https://drugcentral.org/drugcard/877
17925	https://pubchem.ncbi.nlm.nih.gov/compound/17925	800	https://drugcentral.org/drugcard/800
179344	https://pubchem.ncbi.nlm.nih.gov/compound/179344	4303	https://drugcentral.org/drugcard/4303
18047	https://pubchem.ncbi.nlm.nih.gov/compound/18047	3616	https://drugcentral.org/drugcard/3616
18104	https://pubchem.ncbi.nlm.nih.gov/compound/18104	516	https://drugcentral.org/drugcard/516
18142	https://pubchem.ncbi.nlm.nih.gov/compound/18142	2345	https://drugcentral.org/drugcard/2345
181625	https://pubchem.ncbi.nlm.nih.gov/compound/181625	2250	https://drugcentral.org/drugcard/2250
182137	https://pubchem.ncbi.nlm.nih.gov/compound/182137	4468	https://drugcentral.org/drugcard/4468
182230	https://pubchem.ncbi.nlm.nih.gov/compound/182230	46	https://drugcentral.org/drugcard/46
18283	https://pubchem.ncbi.nlm.nih.gov/compound/18283	2478	https://drugcentral.org/drugcard/2478
18343	https://pubchem.ncbi.nlm.nih.gov/compound/18343	958	https://drugcentral.org/drugcard/958
18377	https://pubchem.ncbi.nlm.nih.gov/compound/18377	3759	https://drugcentral.org/drugcard/3759
18381	https://pubchem.ncbi.nlm.nih.gov/compound/18381	866	https://drugcentral.org/drugcard/866
18466	https://pubchem.ncbi.nlm.nih.gov/compound/18466	3811	https://drugcentral.org/drugcard/3811
18538	https://pubchem.ncbi.nlm.nih.gov/compound/18538	3208	https://drugcentral.org/drugcard/3208
185457	https://pubchem.ncbi.nlm.nih.gov/compound/185457	4666	https://drugcentral.org/drugcard/4666
185460	https://pubchem.ncbi.nlm.nih.gov/compound/185460	4353	https://drugcentral.org/drugcard/4353
187	https://pubchem.ncbi.nlm.nih.gov/compound/187	65	https://drugcentral.org/drugcard/65
18735	https://pubchem.ncbi.nlm.nih.gov/compound/18735	3791	https://drugcentral.org/drugcard/3791
187764	https://pubchem.ncbi.nlm.nih.gov/compound/187764	2509	https://drugcentral.org/drugcard/2509
18847	https://pubchem.ncbi.nlm.nih.gov/compound/18847	1756	https://drugcentral.org/drugcard/1756
1892	https://pubchem.ncbi.nlm.nih.gov/compound/1892	1107	https://drugcentral.org/drugcard/1107
18949	https://pubchem.ncbi.nlm.nih.gov/compound/18949	3296	https://drugcentral.org/drugcard/3296
189821	https://pubchem.ncbi.nlm.nih.gov/compound/189821	793	https://drugcentral.org/drugcard/793
189889	https://pubchem.ncbi.nlm.nih.gov/compound/189889	3692	https://drugcentral.org/drugcard/3692
189891	https://pubchem.ncbi.nlm.nih.gov/compound/189891	3052	https://drugcentral.org/drugcard/3052
18995	https://pubchem.ncbi.nlm.nih.gov/compound/18995	3743	https://drugcentral.org/drugcard/3743
190	https://pubchem.ncbi.nlm.nih.gov/compound/190	89	https://drugcentral.org/drugcard/89
19003	https://pubchem.ncbi.nlm.nih.gov/compound/19003	632	https://drugcentral.org/drugcard/632
19063	https://pubchem.ncbi.nlm.nih.gov/compound/19063	1479	https://drugcentral.org/drugcard/1479
19094	https://pubchem.ncbi.nlm.nih.gov/compound/19094	596	https://drugcentral.org/drugcard/596
19105	https://pubchem.ncbi.nlm.nih.gov/compound/19105	998	https://drugcentral.org/drugcard/998
19111	https://pubchem.ncbi.nlm.nih.gov/compound/19111	3703	https://drugcentral.org/drugcard/3703
19135	https://pubchem.ncbi.nlm.nih.gov/compound/19135	1063	https://drugcentral.org/drugcard/1063
19142	https://pubchem.ncbi.nlm.nih.gov/compound/19142	1852	https://drugcentral.org/drugcard/1852
19150	https://pubchem.ncbi.nlm.nih.gov/compound/19150	572	https://drugcentral.org/drugcard/572
19161	https://pubchem.ncbi.nlm.nih.gov/compound/19161	426	https://drugcentral.org/drugcard/426
191657	https://pubchem.ncbi.nlm.nih.gov/compound/191657	3817	https://drugcentral.org/drugcard/3817
19191	https://pubchem.ncbi.nlm.nih.gov/compound/19191	3300	https://drugcentral.org/drugcard/3300
192154	https://pubchem.ncbi.nlm.nih.gov/compound/192154	3749	https://drugcentral.org/drugcard/3749
192197	https://pubchem.ncbi.nlm.nih.gov/compound/192197	1368	https://drugcentral.org/drugcard/1368
1923	https://pubchem.ncbi.nlm.nih.gov/compound/1923	3290	https://drugcentral.org/drugcard/3290
19247	https://pubchem.ncbi.nlm.nih.gov/compound/19247	3771	https://drugcentral.org/drugcard/3771
19254	https://pubchem.ncbi.nlm.nih.gov/compound/19254	3824	https://drugcentral.org/drugcard/3824
1935	https://pubchem.ncbi.nlm.nih.gov/compound/1935	2551	https://drugcentral.org/drugcard/2551
193653	https://pubchem.ncbi.nlm.nih.gov/compound/193653	4160	https://drugcentral.org/drugcard/4160
19371515	https://pubchem.ncbi.nlm.nih.gov/compound/19371515	4165	https://drugcentral.org/drugcard/4165
19392	https://pubchem.ncbi.nlm.nih.gov/compound/19392	173	https://drugcentral.org/drugcard/173
19396	https://pubchem.ncbi.nlm.nih.gov/compound/19396	2025	https://drugcentral.org/drugcard/2025
193962	https://pubchem.ncbi.nlm.nih.gov/compound/193962	1115	https://drugcentral.org/drugcard/1115
193981	https://pubchem.ncbi.nlm.nih.gov/compound/193981	653	https://drugcentral.org/drugcard/653
19493	https://pubchem.ncbi.nlm.nih.gov/compound/19493	2715	https://drugcentral.org/drugcard/2715
19527	https://pubchem.ncbi.nlm.nih.gov/compound/19527	1149	https://drugcentral.org/drugcard/1149
19529	https://pubchem.ncbi.nlm.nih.gov/compound/19529	896	https://drugcentral.org/drugcard/896
19568	https://pubchem.ncbi.nlm.nih.gov/compound/19568	3668	https://drugcentral.org/drugcard/3668
19596	https://pubchem.ncbi.nlm.nih.gov/compound/19596	2513	https://drugcentral.org/drugcard/2513
196	https://pubchem.ncbi.nlm.nih.gov/compound/196	3474	https://drugcentral.org/drugcard/3474
196122	https://pubchem.ncbi.nlm.nih.gov/compound/196122	2730	https://drugcentral.org/drugcard/2730
19646	https://pubchem.ncbi.nlm.nih.gov/compound/19646	2594	https://drugcentral.org/drugcard/2594
19649	https://pubchem.ncbi.nlm.nih.gov/compound/19649	2481	https://drugcentral.org/drugcard/2481
19667	https://pubchem.ncbi.nlm.nih.gov/compound/19667	340	https://drugcentral.org/drugcard/340
19668	https://pubchem.ncbi.nlm.nih.gov/compound/19668	3023	https://drugcentral.org/drugcard/3023
19675	https://pubchem.ncbi.nlm.nih.gov/compound/19675	2186	https://drugcentral.org/drugcard/2186
19687	https://pubchem.ncbi.nlm.nih.gov/compound/19687	1382	https://drugcentral.org/drugcard/1382
197785	https://pubchem.ncbi.nlm.nih.gov/compound/197785	1159	https://drugcentral.org/drugcard/1159
1978	https://pubchem.ncbi.nlm.nih.gov/compound/1978	40	https://drugcentral.org/drugcard/40
197861	https://pubchem.ncbi.nlm.nih.gov/compound/197861	3818	https://drugcentral.org/drugcard/3818
1979	https://pubchem.ncbi.nlm.nih.gov/compound/1979	4314	https://drugcentral.org/drugcard/4314
198068	https://pubchem.ncbi.nlm.nih.gov/compound/198068	2772	https://drugcentral.org/drugcard/2772
1981	https://pubchem.ncbi.nlm.nih.gov/compound/1981	47	https://drugcentral.org/drugcard/47
1983	https://pubchem.ncbi.nlm.nih.gov/compound/1983	52	https://drugcentral.org/drugcard/52
1984	https://pubchem.ncbi.nlm.nih.gov/compound/1984	53	https://drugcentral.org/drugcard/53
1985	https://pubchem.ncbi.nlm.nih.gov/compound/1985	55	https://drugcentral.org/drugcard/55
1986	https://pubchem.ncbi.nlm.nih.gov/compound/1986	56	https://drugcentral.org/drugcard/56
19861	https://pubchem.ncbi.nlm.nih.gov/compound/19861	268	https://drugcentral.org/drugcard/268
1989	https://pubchem.ncbi.nlm.nih.gov/compound/1989	57	https://drugcentral.org/drugcard/57
1990	https://pubchem.ncbi.nlm.nih.gov/compound/1990	58	https://drugcentral.org/drugcard/58
19910	https://pubchem.ncbi.nlm.nih.gov/compound/19910	1954	https://drugcentral.org/drugcard/1954
19917	https://pubchem.ncbi.nlm.nih.gov/compound/19917	3783	https://drugcentral.org/drugcard/3783
1993	https://pubchem.ncbi.nlm.nih.gov/compound/1993	1726	https://drugcentral.org/drugcard/1726
1995	https://pubchem.ncbi.nlm.nih.gov/compound/1995	71	https://drugcentral.org/drugcard/71
19958	https://pubchem.ncbi.nlm.nih.gov/compound/19958	3033	https://drugcentral.org/drugcard/3033
19988	https://pubchem.ncbi.nlm.nih.gov/compound/19988	3572	https://drugcentral.org/drugcard/3572
1999	https://pubchem.ncbi.nlm.nih.gov/compound/1999	72	https://drugcentral.org/drugcard/72
2005	https://pubchem.ncbi.nlm.nih.gov/compound/2005	3000	https://drugcentral.org/drugcard/3000
20054848	https://pubchem.ncbi.nlm.nih.gov/compound/20054848	3687	https://drugcentral.org/drugcard/3687
20054871	https://pubchem.ncbi.nlm.nih.gov/compound/20054871	646	https://drugcentral.org/drugcard/646
20054914	https://pubchem.ncbi.nlm.nih.gov/compound/20054914	3232	https://drugcentral.org/drugcard/3232
20054971	https://pubchem.ncbi.nlm.nih.gov/compound/20054971	3782	https://drugcentral.org/drugcard/3782
20055002	https://pubchem.ncbi.nlm.nih.gov/compound/20055002	2217	https://drugcentral.org/drugcard/2217
20055007	https://pubchem.ncbi.nlm.nih.gov/compound/20055007	3820	https://drugcentral.org/drugcard/3820
20055008	https://pubchem.ncbi.nlm.nih.gov/compound/20055008	2254	https://drugcentral.org/drugcard/2254
20055036	https://pubchem.ncbi.nlm.nih.gov/compound/20055036	4052	https://drugcentral.org/drugcard/4052
20055037	https://pubchem.ncbi.nlm.nih.gov/compound/20055037	3566	https://drugcentral.org/drugcard/3566
20055048	https://pubchem.ncbi.nlm.nih.gov/compound/20055048	3113	https://drugcentral.org/drugcard/3113
20055089	https://pubchem.ncbi.nlm.nih.gov/compound/20055089	4423	https://drugcentral.org/drugcard/4423
20055232	https://pubchem.ncbi.nlm.nih.gov/compound/20055232	4460	https://drugcentral.org/drugcard/4460
20055236	https://pubchem.ncbi.nlm.nih.gov/compound/20055236	3802	https://drugcentral.org/drugcard/3802
20055289	https://pubchem.ncbi.nlm.nih.gov/compound/20055289	1799	https://drugcentral.org/drugcard/1799
20055297	https://pubchem.ncbi.nlm.nih.gov/compound/20055297	5065	https://drugcentral.org/drugcard/5065
20055352	https://pubchem.ncbi.nlm.nih.gov/compound/20055352	4547	https://drugcentral.org/drugcard/4547
20055482	https://pubchem.ncbi.nlm.nih.gov/compound/20055482	4598	https://drugcentral.org/drugcard/4598
20057048	https://pubchem.ncbi.nlm.nih.gov/compound/20057048	3069	https://drugcentral.org/drugcard/3069
2006	https://pubchem.ncbi.nlm.nih.gov/compound/2006	77	https://drugcentral.org/drugcard/77
200742	https://pubchem.ncbi.nlm.nih.gov/compound/200742	1573	https://drugcentral.org/drugcard/1573
2009	https://pubchem.ncbi.nlm.nih.gov/compound/2009	81	https://drugcentral.org/drugcard/81
20140	https://pubchem.ncbi.nlm.nih.gov/compound/20140	2802	https://drugcentral.org/drugcard/2802
2017	https://pubchem.ncbi.nlm.nih.gov/compound/2017	3194	https://drugcentral.org/drugcard/3194
2018	https://pubchem.ncbi.nlm.nih.gov/compound/2018	84	https://drugcentral.org/drugcard/84
202225	https://pubchem.ncbi.nlm.nih.gov/compound/202225	2769	https://drugcentral.org/drugcard/2769
20266	https://pubchem.ncbi.nlm.nih.gov/compound/20266	2783	https://drugcentral.org/drugcard/2783
20279	https://pubchem.ncbi.nlm.nih.gov/compound/20279	667	https://drugcentral.org/drugcard/667
20299	https://pubchem.ncbi.nlm.nih.gov/compound/20299	2737	https://drugcentral.org/drugcard/2737
2031	https://pubchem.ncbi.nlm.nih.gov/compound/2031	94	https://drugcentral.org/drugcard/94
20313	https://pubchem.ncbi.nlm.nih.gov/compound/20313	181	https://drugcentral.org/drugcard/181
20353	https://pubchem.ncbi.nlm.nih.gov/compound/20353	2690	https://drugcentral.org/drugcard/2690
203911	https://pubchem.ncbi.nlm.nih.gov/compound/203911	808	https://drugcentral.org/drugcard/808
20395	https://pubchem.ncbi.nlm.nih.gov/compound/20395	3222	https://drugcentral.org/drugcard/3222
204	https://pubchem.ncbi.nlm.nih.gov/compound/204	4268	https://drugcentral.org/drugcard/4268
2040	https://pubchem.ncbi.nlm.nih.gov/compound/2040	98	https://drugcentral.org/drugcard/98
204104	https://pubchem.ncbi.nlm.nih.gov/compound/204104	3525	https://drugcentral.org/drugcard/3525
20628	https://pubchem.ncbi.nlm.nih.gov/compound/20628	3386	https://drugcentral.org/drugcard/3386
20674	https://pubchem.ncbi.nlm.nih.gov/compound/20674	2191	https://drugcentral.org/drugcard/2191
20683	https://pubchem.ncbi.nlm.nih.gov/compound/20683	1143	https://drugcentral.org/drugcard/1143
20737	https://pubchem.ncbi.nlm.nih.gov/compound/20737	3625	https://drugcentral.org/drugcard/3625
20787	https://pubchem.ncbi.nlm.nih.gov/compound/20787	3049	https://drugcentral.org/drugcard/3049
20811	https://pubchem.ncbi.nlm.nih.gov/compound/20811	3800	https://drugcentral.org/drugcard/3800
2082	https://pubchem.ncbi.nlm.nih.gov/compound/2082	103	https://drugcentral.org/drugcard/103
20824	https://pubchem.ncbi.nlm.nih.gov/compound/20824	492	https://drugcentral.org/drugcard/492
2083	https://pubchem.ncbi.nlm.nih.gov/compound/2083	105	https://drugcentral.org/drugcard/105
2088	https://pubchem.ncbi.nlm.nih.gov/compound/2088	112	https://drugcentral.org/drugcard/112
208828	https://pubchem.ncbi.nlm.nih.gov/compound/208828	3726	https://drugcentral.org/drugcard/3726
208898	https://pubchem.ncbi.nlm.nih.gov/compound/208898	4112	https://drugcentral.org/drugcard/4112
208902	https://pubchem.ncbi.nlm.nih.gov/compound/208902	2355	https://drugcentral.org/drugcard/2355
208903	https://pubchem.ncbi.nlm.nih.gov/compound/208903	4464	https://drugcentral.org/drugcard/4464
208908	https://pubchem.ncbi.nlm.nih.gov/compound/208908	1548	https://drugcentral.org/drugcard/1548
2090	https://pubchem.ncbi.nlm.nih.gov/compound/2090	113	https://drugcentral.org/drugcard/113
20906	https://pubchem.ncbi.nlm.nih.gov/compound/20906	3236	https://drugcentral.org/drugcard/3236
2092	https://pubchem.ncbi.nlm.nih.gov/compound/2092	115	https://drugcentral.org/drugcard/115
2097	https://pubchem.ncbi.nlm.nih.gov/compound/2097	126	https://drugcentral.org/drugcard/126
2099	https://pubchem.ncbi.nlm.nih.gov/compound/2099	129	https://drugcentral.org/drugcard/129
21022	https://pubchem.ncbi.nlm.nih.gov/compound/21022	3129	https://drugcentral.org/drugcard/3129
210320	https://pubchem.ncbi.nlm.nih.gov/compound/210320	4050	https://drugcentral.org/drugcard/4050
21070	https://pubchem.ncbi.nlm.nih.gov/compound/21070	1061	https://drugcentral.org/drugcard/1061
21087	https://pubchem.ncbi.nlm.nih.gov/compound/21087	1975	https://drugcentral.org/drugcard/1975
21102	https://pubchem.ncbi.nlm.nih.gov/compound/21102	310	https://drugcentral.org/drugcard/310
21109	https://pubchem.ncbi.nlm.nih.gov/compound/21109	2750	https://drugcentral.org/drugcard/2750
21137	https://pubchem.ncbi.nlm.nih.gov/compound/21137	3790	https://drugcentral.org/drugcard/3790
2118	https://pubchem.ncbi.nlm.nih.gov/compound/2118	136	https://drugcentral.org/drugcard/136
2119	https://pubchem.ncbi.nlm.nih.gov/compound/2119	137	https://drugcentral.org/drugcard/137
2122	https://pubchem.ncbi.nlm.nih.gov/compound/2122	140	https://drugcentral.org/drugcard/140
2123	https://pubchem.ncbi.nlm.nih.gov/compound/2123	141	https://drugcentral.org/drugcard/141
21233	https://pubchem.ncbi.nlm.nih.gov/compound/21233	908	https://drugcentral.org/drugcard/908
2130	https://pubchem.ncbi.nlm.nih.gov/compound/2130	144	https://drugcentral.org/drugcard/144
21302490	https://pubchem.ncbi.nlm.nih.gov/compound/21302490	5358	https://drugcentral.org/drugcard/5358
213039	https://pubchem.ncbi.nlm.nih.gov/compound/213039	4143	https://drugcentral.org/drugcard/4143
213043	https://pubchem.ncbi.nlm.nih.gov/compound/213043	4573	https://drugcentral.org/drugcard/4573
213046	https://pubchem.ncbi.nlm.nih.gov/compound/213046	4168	https://drugcentral.org/drugcard/4168
2131	https://pubchem.ncbi.nlm.nih.gov/compound/2131	146	https://drugcentral.org/drugcard/146
21319	https://pubchem.ncbi.nlm.nih.gov/compound/21319	1183	https://drugcentral.org/drugcard/1183
2132	https://pubchem.ncbi.nlm.nih.gov/compound/2132	147	https://drugcentral.org/drugcard/147
21382	https://pubchem.ncbi.nlm.nih.gov/compound/21382	3717	https://drugcentral.org/drugcard/3717
2140	https://pubchem.ncbi.nlm.nih.gov/compound/2140	851	https://drugcentral.org/drugcard/851
2141	https://pubchem.ncbi.nlm.nih.gov/compound/2141	156	https://drugcentral.org/drugcard/156
214348	https://pubchem.ncbi.nlm.nih.gov/compound/214348	3128	https://drugcentral.org/drugcard/3128
214351	https://pubchem.ncbi.nlm.nih.gov/compound/214351	3961	https://drugcentral.org/drugcard/3961
214356	https://pubchem.ncbi.nlm.nih.gov/compound/214356	1242	https://drugcentral.org/drugcard/1242
2145	https://pubchem.ncbi.nlm.nih.gov/compound/2145	164	https://drugcentral.org/drugcard/164
2148	https://pubchem.ncbi.nlm.nih.gov/compound/2148	165	https://drugcentral.org/drugcard/165
2149	https://pubchem.ncbi.nlm.nih.gov/compound/2149	1263	https://drugcentral.org/drugcard/1263
2153	https://pubchem.ncbi.nlm.nih.gov/compound/2153	2620	https://drugcentral.org/drugcard/2620
2157	https://pubchem.ncbi.nlm.nih.gov/compound/2157	176	https://drugcentral.org/drugcard/176
21585658	https://pubchem.ncbi.nlm.nih.gov/compound/21585658	783	https://drugcentral.org/drugcard/783
2159	https://pubchem.ncbi.nlm.nih.gov/compound/2159	179	https://drugcentral.org/drugcard/179
